vehicles_N,vehicles_S,vehicles_E,vehicles_W,ped_N,ped_S,ped_E,ped_W,emg_N,emg_S,emg_E,emg_W,time_of_day,green_N,green_S,green_E,green_W,priority_order
29.0,2.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,327.2727272727273,51.13636363636364,112.5,184.0909090909091,NWES
9.0,1.0,14.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,106.57894736842104,71.05263157894737,225.0,272.3684210526316,WENS
20.0,22.0,5.0,33.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,2.0,164.6341463414634,120.73170731707316,126.21951219512196,263.4146341463415,WNES
16.0,2.0,32.0,17.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,190.22727272727272,42.95454545454545,276.1363636363636,165.6818181818182,ENWS
43.0,47.0,46.0,12.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,204.9738219895288,201.43979057591625,208.50785340314133,60.07853403141362,ENSW
50.0,22.0,39.0,39.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,197.47340425531917,132.84574468085106,186.7021276595745,157.9787234042553,NEWS
17.0,28.0,6.0,32.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,195.2479338842975,184.0909090909091,117.14876033057853,178.51239669421486,NSWE
36.0,44.0,34.0,44.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,163.1868131868132,163.1868131868132,155.76923076923077,192.85714285714283,WNSE
42.0,26.0,2.0,28.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,238.2352941176471,249.57983193277312,28.36134453781513,158.8235294117647,SNWE
19.0,5.0,6.0,12.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,244.6875,126.5625,75.9375,227.81250000000003,NWSE
49.0,44.0,4.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,278.80434782608694,229.8913043478261,83.15217391304348,83.15217391304348,NSEW
7.0,25.0,18.0,32.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,95.625,196.875,185.62500000000003,196.875,SWEN
3.0,43.0,35.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,52.42718446601941,281.79611650485435,327.6699029126214,13.106796116504851,ESNW
97.0,95.0,68.0,67.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,189.7826086956522,215.21739130434776,138.91304347826087,131.08695652173913,SNEW
34.0,13.0,28.0,37.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,153.0,126.0,184.5,211.50000000000003,WENS
30.0,20.0,45.0,39.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,148.35164835164835,140.93406593406593,203.9835164835165,181.73076923076923,EWNS
8.0,25.0,10.0,47.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,2.0,124.46808510638296,119.6808510638298,119.6808510638298,311.17021276595744,WNSE
6.0,32.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,96.42857142857142,324.3506493506494,122.72727272727272,131.4935064935065,SWEN
48.0,26.0,7.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,315.0,146.25,84.375,129.375,NSWE
41.0,17.0,40.0,5.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,290.6934306569343,147.8102189781022,197.0802919708029,39.41605839416058,NESW
1.0,34.0,38.0,50.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,55.58823529411765,186.61764705882356,182.6470588235294,250.1470588235294,WSEN
23.0,16.0,43.0,30.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,131.60377358490567,144.33962264150944,216.50943396226413,182.5471698113208,EWSN
25.0,27.0,50.0,33.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,144.0548780487805,123.47560975609755,259.29878048780483,148.1707317073171,EWNS
21.0,35.0,45.0,17.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,2.0,145.50898203592814,194.01197604790417,194.01197604790417,141.46706586826346,SENW
12.0,44.0,35.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,66.94214876033058,290.0826446280992,195.2479338842975,122.72727272727272,SEWN
31.0,36.0,9.0,21.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,203.4246575342466,249.65753424657527,64.72602739726027,157.1917808219178,SNWE
48.0,25.0,16.0,15.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,280.0,215.0,105.0,75.0,NSEW
24.0,0.0,6.0,35.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,237.36263736263737,133.51648351648353,44.50549450549451,259.61538461538464,WNSE
14.0,14.0,44.0,20.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,146.9758064516129,92.54032258064515,310.2822580645161,125.20161290322582,ENWS
18.0,1.0,27.0,41.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,140.43624161073825,86.07382550335572,181.20805369127515,267.28187919463085,WENS
47.0,9.0,45.0,37.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,222.52747252747253,70.46703296703296,178.02197802197804,203.9835164835165,NWES
1.0,26.0,41.0,37.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,20.610687022900763,185.4961832061069,211.25954198473283,257.6335877862596,WESN
7.0,41.0,39.0,20.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,50.75187969924812,284.2105263157895,223.30827067669173,116.72932330827066,SEWN
28.0,37.0,20.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,172.3404255319149,201.06382978723403,134.0425531914894,167.55319148936167,SNWE
23.0,1.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,146.46226415094335,38.20754716981132,191.03773584905665,299.2924528301887,WENS
48.0,34.0,41.0,49.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,206.05263157894737,131.44736842105263,145.6578947368421,191.8421052631579,NWES
41.0,4.0,32.0,23.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,233.45864661654133,45.67669172932331,213.15789473684208,182.70676691729324,NEWS
44.0,5.0,16.0,21.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,283.2589285714286,90.40178571428572,126.5625,174.77678571428572,NWES
13.0,41.0,13.0,30.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,82.44274809160305,252.4809160305344,144.27480916030535,195.80152671755727,SWEN
49.0,40.0,4.0,41.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,240.46875,202.5,37.96875,194.0625,NSWE
31.0,1.0,5.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,355.64516129032256,7.258064516129032,94.3548387096774,217.74193548387095,NWES
33.0,14.0,27.0,45.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,213.15789473684208,75.49342105263158,142.10526315789474,244.2434210526316,WNES
21.0,30.0,33.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,90.28662420382165,193.47133757961785,219.2675159235669,171.9745222929936,ESWN
39.0,32.0,41.0,33.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,154.07608695652172,172.41847826086956,179.75543478260872,168.75,ESWN
45.0,27.0,8.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,303.48837209302326,209.3023255813953,120.34883720930232,41.86046511627907,NSEW
45.0,45.0,37.0,12.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,217.50000000000003,217.50000000000003,195.0,45.0,NSEW
38.0,39.0,25.0,27.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,194.01197604790417,210.1796407185629,121.25748502994011,149.55089820359282,SNWE
1.0,7.0,13.0,50.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,44.02173913043478,110.05434782608695,154.07608695652172,366.8478260869565,WESN
38.0,2.0,46.0,23.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,244.488188976378,63.77952755905511,244.488188976378,122.24409448818898,NEWS
31.0,10.0,31.0,47.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,160.4895104895105,61.36363636363636,231.2937062937063,221.8531468531468,EWNS
12.0,37.0,11.0,19.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,165.98360655737704,232.37704918032784,116.18852459016392,160.45081967213113,SNWE
8.0,48.0,44.0,31.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,52.54491017964072,246.5568862275449,189.97005988023952,185.9281437125749,SEWN
66.0,87.0,95.0,70.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,152.4193548387097,172.3790322580645,195.9677419354839,154.23387096774192,ESWN
3.0,4.0,43.0,26.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,48.21428571428571,54.24107142857143,337.5,235.04464285714283,EWSN
19.0,42.0,29.0,14.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,151.36363636363637,245.45454545454544,180.0,98.18181818181816,SENW
49.0,8.0,24.0,44.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,227.92207792207796,56.98051948051948,140.25974025974028,249.83766233766235,WNES
25.0,50.0,36.0,36.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,112.5,241.07142857142856,144.64285714285714,176.7857142857143,SWEN
7.0,46.0,40.0,31.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,40.909090909090914,261.8181818181818,204.5454545454546,167.72727272727272,SEWN
7.0,17.0,15.0,34.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,56.25,176.7857142857143,144.64285714285714,297.32142857142856,WSEN
11.0,9.0,7.0,18.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,233.03571428571428,176.7857142857143,120.53571428571428,144.64285714285714,NSWE
36.0,5.0,36.0,31.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,210.6687898089172,98.88535031847135,197.7707006369427,167.6751592356688,NEWS
21.0,49.0,27.0,32.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,97.75862068965516,288.62068965517244,139.65517241379308,148.9655172413793,SWEN
38.0,10.0,8.0,18.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,2.0,255.0,140.0,115.0,165.0,NWSE
24.0,48.0,39.0,46.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,91.01123595505618,200.98314606741573,197.19101123595505,185.81460674157304,SEWN
24.0,0.0,2.0,42.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,189.6694214876033,72.52066115702482,94.83471074380164,317.97520661157034,WNES
38.0,0.0,21.0,14.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,324.76415094339626,31.83962264150944,165.56603773584905,152.83018867924528,NEWS
7.0,10.0,24.0,50.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,90.40178571428572,90.40178571428572,192.85714285714283,301.3392857142857,WENS
44.0,31.0,19.0,12.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,218.79310344827584,167.58620689655172,148.9655172413793,139.65517241379308,NSEW
48.0,21.0,43.0,11.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,232.62711864406776,99.15254237288136,232.62711864406776,110.59322033898306,NEWS
17.0,46.0,33.0,13.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,146.7391304347826,264.1304347826087,185.8695652173913,78.26086956521739,SENW
37.0,18.0,33.0,35.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,199.5283018867925,131.60377358490567,161.32075471698113,182.5471698113208,NWES
18.0,11.0,0.0,9.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,225.0,168.75,144.64285714285714,136.60714285714286,NSEW
48.0,35.0,21.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,238.2352941176471,188.6029411764706,104.22794117647058,143.9338235294118,NSWE
20.0,17.0,35.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,195.3947368421053,100.65789473684212,254.60526315789477,124.34210526315788,ENWS
39.0,5.0,5.0,14.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,325.4464285714286,108.48214285714286,78.34821428571428,162.7232142857143,NWSE
5.0,3.0,45.0,24.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,67.5,141.75,303.75,162.0,EWSN
4.0,48.0,21.0,28.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,99.0,238.5,130.5,207.0,SWEN
19.0,37.0,38.0,19.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,173.4375,173.4375,239.0625,89.0625,ENSW
1.0,2.0,20.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,40.909090909090914,51.13636363636364,357.95454545454544,225.0,EWSN
46.0,23.0,42.0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,205.43478260869568,84.375,190.76086956521735,194.42934782608697,NWES
26.0,49.0,27.0,36.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,137.109375,200.390625,158.203125,179.296875,SWEN
14.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,213.15789473684208,44.4078947368421,284.2105263157895,133.22368421052633,ENWS
11.0,50.0,36.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,87.24489795918367,229.59183673469389,188.26530612244895,169.8979591836735,SEWN
96.0,82.0,87.0,66.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,188.32872928176795,158.49447513812157,171.54696132596686,156.62983425414362,NESW
33.0,36.0,29.0,30.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,156.77419354838707,191.61290322580643,139.35483870967744,187.25806451612905,SWNE
33.0,49.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,151.53061224489795,307.6530612244898,179.08163265306123,36.734693877551024,SENW
16.0,11.0,24.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,225.0,138.46153846153845,207.6923076923077,103.84615384615388,NESW
23.0,44.0,21.0,22.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,203.4926470588235,233.2720588235294,104.22794117647058,134.00735294117646,SNWE
28.0,14.0,9.0,47.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,186.8303571428572,102.45535714285714,84.375,301.3392857142857,WNSE
42.0,5.0,40.0,25.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,268.2119205298013,58.11258278145695,236.92052980132448,111.75496688741724,NEWS
46.0,4.0,39.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,296.2230215827338,92.26618705035972,262.2302158273381,24.280575539568343,NESW
38.0,4.0,34.0,9.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,279.31034482758616,98.92241379310344,226.93965517241375,69.82758620689654,NESW
22.0,26.0,10.0,49.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,116.015625,137.109375,147.65625,274.21875,WESN
18.0,38.0,50.0,28.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,138.85714285714283,165.8571428571429,212.14285714285717,158.14285714285714,ESWN
1.0,36.0,45.0,11.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,5.672268907563025,289.2857142857143,272.2689075630252,107.77310924369748,SEWN
8.0,36.0,24.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,75.64655172413794,238.5775862068965,244.3965517241379,116.37931034482756,ESWN
32.0,8.0,10.0,37.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,244.95967741935485,114.31451612903224,70.76612903225806,244.95967741935485,NWSE
9.0,4.0,10.0,43.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,148.62385321100916,86.69724770642202,142.4311926605505,297.2477064220183,WNES
38.0,21.0,14.0,39.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,230.80645161290323,156.77419354838707,60.96774193548387,226.45161290322585,NWSE
4.0,6.0,1.0,18.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,115.71428571428572,202.5,183.2142857142857,173.57142857142856,SEWN
33.0,50.0,45.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,153.59281437125748,222.30538922155688,234.4311377245509,64.67065868263474,ESNW
7.0,2.0,32.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,157.71028037383178,126.1682242990654,296.4953271028038,94.62616822429904,ENSW
99.0,93.0,69.0,90.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,176.53846153846155,183.46153846153845,128.07692307692307,186.92307692307693,WSNE
22.0,29.0,33.0,32.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,139.65517241379308,158.2758620689655,214.1379310344828,162.93103448275863,EWSN
3.0,42.0,44.0,24.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,38.297872340425535,263.2978723404255,234.5744680851064,138.82978723404256,SEWN
28.0,47.0,46.0,6.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,140.46242774566474,253.61271676300575,218.4971098265896,62.42774566473988,SENW
9.0,0.0,47.0,36.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,111.65413533834588,25.37593984962406,279.1353383458646,258.83458646616543,EWNS
34.0,39.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,139.9390243902439,201.6768292682927,176.9817073170732,156.40243902439025,SEWN
9.0,18.0,5.0,41.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,91.01123595505618,197.19101123595505,37.92134831460674,348.87640449438214,WSNE
12.0,13.0,14.0,16.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,91.01123595505618,197.19101123595505,128.93258426966293,257.86516853932585,WSEN
21.0,12.0,46.0,29.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,137.4251497005988,101.04790419161677,258.6826347305389,177.84431137724553,EWNS
21.0,5.0,28.0,50.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,152.9296875,94.921875,147.65625,279.4921875,WNES
38.0,33.0,41.0,46.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,185.29411764705884,125.73529411764709,195.22058823529412,168.75,ENWS
41.0,35.0,5.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,209.7972972972973,182.43243243243245,45.60810810810811,237.1621621621622,WNSE
14.0,9.0,7.0,16.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,206.25000000000003,159.375,112.5,196.875,NWSE
2.0,19.0,45.0,18.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,84.375,191.25,281.25,118.125,ESWN
3.0,23.0,13.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,77.34375,182.8125,196.875,217.96875,WESN
9.0,43.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,184.0909090909091,347.7272727272727,143.1818181818182,0.0,SNEW
21.0,29.0,47.0,31.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,105.72289156626508,158.58433734939757,252.10843373493967,158.58433734939757,ESWN
50.0,20.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,281.25,112.5,196.875,84.375,NESW
33.0,44.0,23.0,32.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,162.34177215189877,200.7911392405063,153.79746835443038,158.06962025316457,SNWE
49.0,5.0,46.0,25.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,218.6079545454546,57.528409090909086,245.45454545454544,153.4090909090909,ENWS
12.0,27.0,36.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,104.3181818181818,257.72727272727275,251.5909090909091,61.36363636363636,SENW
42.0,19.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,259.61538461538464,192.11538461538456,124.61538461538464,98.65384615384616,NSEW
20.0,6.0,16.0,43.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,148.8970588235294,94.30147058823532,129.0441176470588,302.75735294117646,WNES
21.0,27.0,25.0,4.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,193.56617647058823,223.3455882352941,148.8970588235294,109.19117647058825,SNEW
0.0,7.0,41.0,21.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,45.762711864406775,143.0084745762712,320.33898305084745,165.8898305084746,EWSN
49.0,31.0,1.0,43.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,254.3478260869565,166.30434782608697,29.347826086956523,225.0,NWSE
23.0,45.0,16.0,42.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,143.78698224852067,219.67455621301772,83.87573964497041,227.66272189349112,WSNE
41.0,6.0,46.0,34.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,226.3975155279503,100.62111801242236,205.43478260869568,142.54658385093168,NEWS
6.0,6.0,14.0,33.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,120.0,45.0,165.0,345.0,WENS
41.0,44.0,4.0,6.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,286.5107913669066,252.5179856115108,106.83453237410068,29.13669064748202,NSEW
4.0,24.0,41.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,29.032258064516128,195.9677419354839,355.64516129032256,94.3548387096774,ESWN
33.0,18.0,7.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,292.9245283018867,165.56603773584905,95.51886792452832,120.99056603773585,NSWE
24.0,3.0,21.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,213.15789473684208,53.28947368421052,213.15789473684208,195.3947368421053,NEWS
23.0,21.0,5.0,11.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,192.85714285714283,289.2857142857143,74.17582417582418,118.68131868131869,SNWE
28.0,16.0,31.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,240.59405940594056,140.34653465346537,207.17821782178217,86.88118811881188,NESW
37.0,23.0,24.0,15.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,232.37704918032784,210.24590163934425,149.38524590163934,82.99180327868852,NSEW
32.0,1.0,40.0,8.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,223.2283464566929,100.98425196850394,292.3228346456693,58.46456692913385,ENSW
32.0,11.0,16.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,333.94736842105266,113.68421052631578,135.0,92.36842105263158,NESW
38.0,8.0,1.0,26.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,277.2321428571429,126.5625,36.160714285714285,235.04464285714283,NWSE
10.0,22.0,5.0,22.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,178.30188679245285,222.877358490566,50.94339622641509,222.877358490566,SWNE
33.0,15.0,18.0,41.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,150.50675675675677,104.89864864864865,164.1891891891892,255.40540540540545,WENS
21.0,18.0,26.0,46.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,115.46052631578948,159.86842105263156,137.66447368421052,262.0065789473684,WSEN
46.0,12.0,8.0,37.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,292.8308823529412,59.55882352941177,89.33823529411764,233.2720588235294,NWES
38.0,37.0,38.0,8.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,207.6923076923077,185.43956043956044,196.56593406593407,85.3021978021978,NESW
13.0,6.0,0.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,161.1940298507463,60.44776119402984,80.59701492537312,372.7611940298508,WNES
9.0,38.0,32.0,34.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,39.44805194805195,232.3051948051948,175.3246753246753,227.92207792207796,SWEN
14.0,41.0,38.0,28.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,107.55494505494504,207.6923076923077,207.6923076923077,152.0604395604396,SEWN
19.0,42.0,29.0,14.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,151.36363636363637,245.45454545454544,180.0,98.18181818181816,SENW
6.0,30.0,1.0,12.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,2.0,180.0,225.0,67.5,202.5,SWNE
25.0,30.0,34.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,180.80357142857144,210.9375,235.04464285714283,48.21428571428571,ESNW
21.0,43.0,32.0,19.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,139.5,261.0,189.00000000000003,85.5,SENW
20.0,39.0,35.0,36.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,2.0,2.0,135.7142857142857,185.7142857142857,178.57142857142856,174.99999999999997,SEWN
34.0,0.0,41.0,36.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,173.19078947368422,57.73026315789474,239.80263157894737,204.2763157894737,EWNS
62.0,60.0,64.0,60.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,181.0975609756098,171.6898954703833,174.04181184668988,148.1707317073171,NESW
90.0,61.0,89.0,79.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,176.0869565217391,138.91304347826087,189.7826086956522,170.2173913043478,ENWS
33.0,23.0,8.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,226.9911504424779,185.1769911504425,125.4424778761062,137.38938053097343,NSWE
9.0,34.0,9.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,163.63636363636363,252.2727272727273,115.90909090909088,143.1818181818182,SNWE
13.0,45.0,18.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,113.68421052631578,390.7894736842105,149.21052631578948,21.31578947368421,SENW
