vehicles_N,vehicles_S,vehicles_E,vehicles_W,ped_N,ped_S,ped_E,ped_W,emg_N,emg_S,emg_E,emg_W,time_of_day,green_N,green_S,green_E,green_W,priority_order
10.0,46.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.594339622641517,108.25471698113208,80.66037735849056,8.49056603773585,SENW
22.0,9.0,46.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,53.57142857142857,16.07142857142857,114.28571428571426,41.07142857142857,ENWS
38.0,45.0,42.0,45.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,55.70388349514563,65.53398058252426,45.87378640776699,57.8883495145631,SWNE
20.0,32.0,27.0,39.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,50.59171597633137,59.91124260355031,42.60355029585799,71.89349112426035,WSNE
26.0,25.0,49.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,44.38775510204081,38.265306122448976,90.3061224489796,52.04081632653062,EWNS
98.0,90.0,60.0,85.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,68.99171270718232,57.80386740331492,40.40055248618785,57.80386740331492,NSWE
22.0,24.0,9.0,45.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,54.13533834586465,57.5187969924812,32.14285714285714,81.203007518797,WSNE
46.0,20.0,19.0,13.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,85.63432835820896,38.61940298507463,48.69402985074627,52.05223880597015,NWES
19.0,32.0,23.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.52941176470589,77.20588235294119,50.73529411764706,48.52941176470589,SENW
19.0,42.0,48.0,32.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,26.75675675675676,72.97297297297297,64.45945945945947,60.810810810810814,SEWN
92.0,90.0,60.0,62.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,70.11331444759207,63.73937677053824,46.52974504249291,44.61756373937677,NSEW
25.0,6.0,5.0,40.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,78.94736842105263,31.57894736842105,15.789473684210526,98.68421052631578,WNSE
5.0,1.0,39.0,17.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,35.526315789473685,14.210526315789476,92.36842105263158,82.89473684210526,EWNS
41.0,35.0,50.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,60.0,54.54545454545455,88.63636363636364,21.81818181818182,ENSW
34.0,12.0,30.0,47.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,62.57396449704141,29.289940828402365,53.25443786982248,79.88165680473372,WNES
36.0,41.0,16.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,68.33333333333333,98.33333333333334,43.333333333333336,15.0,SNEW
97.0,91.0,81.0,69.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,64.96062992125985,62.5984251968504,47.83464566929134,49.60629921259842,NSWE
16.0,37.0,5.0,15.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,71.49532710280373,94.62616822429904,21.02803738317757,37.85046728971962,SNWE
8.0,25.0,29.0,33.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,28.125,67.1875,57.81249999999999,71.87499999999999,WSEN
21.0,16.0,41.0,35.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,36.0,36.0,81.0,72.0,EWNS
5.0,38.0,21.0,32.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,39.20454545454546,64.77272727272728,40.909090909090914,80.11363636363636,WSEN
25.0,17.0,34.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,52.94117647058823,37.815126050420176,69.95798319327731,64.28571428571428,EWNS
23.0,24.0,44.0,37.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,49.83221476510068,48.32214765100671,66.44295302013423,60.4026845637584,EWNS
98.0,70.0,71.0,96.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,63.49315068493152,49.31506849315068,46.84931506849316,65.34246575342465,WNSE
12.0,44.0,14.0,10.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,48.491379310344826,85.34482758620688,36.85344827586207,54.31034482758621,SWNE
40.0,19.0,27.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,87.80487804878048,43.90243902439024,64.02439024390245,29.268292682926827,NESW
36.0,21.0,0.0,13.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,101.14678899082568,49.54128440366973,20.64220183486239,53.669724770642205,NWSE
6.0,39.0,6.0,29.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,28.378378378378372,79.05405405405405,32.432432432432435,85.13513513513514,WSEN
39.0,28.0,22.0,41.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,68.27586206896552,58.96551724137932,34.13793103448276,63.62068965517241,NWSE
18.0,17.0,36.0,31.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,46.19205298013245,40.2317880794702,73.01324503311258,65.56291390728477,EWNS
70.0,66.0,76.0,82.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,53.18181818181818,57.27272727272727,51.81818181818182,62.72727272727273,WSNE
20.0,44.0,8.0,5.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,66.73728813559322,108.68644067796608,15.254237288135592,34.32203389830509,SNWE
11.0,16.0,25.0,32.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,32.72727272727273,59.31818181818181,67.5,65.45454545454545,EWSN
21.0,8.0,4.0,29.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,53.69318181818182,20.454545454545457,43.465909090909086,107.38636363636364,WNES
14.0,19.0,30.0,18.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,34.77272727272727,49.090909090909086,98.18181818181816,42.95454545454546,ESWN
46.0,46.0,47.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,57.12435233160622,65.28497409326424,72.27979274611398,30.310880829015545,ESNW
18.0,47.0,17.0,17.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,52.94117647058823,76.47058823529413,44.11764705882353,51.47058823529412,SNWE
8.0,23.0,42.0,8.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,42.700729927007295,54.197080291970806,85.40145985401459,42.700729927007295,ESNW
41.0,1.0,11.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,87.71186440677965,20.97457627118644,49.57627118644068,66.73728813559322,NWES
2.0,18.0,32.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.410958904109588,55.479452054794514,98.63013698630137,55.479452054794514,ESWN
30.0,46.0,15.0,43.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,51.42857142857142,82.28571428571429,19.28571428571429,72.0,SWNE
36.0,33.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,77.14285714285715,87.85714285714285,0.0,60.0,SNWE
35.0,11.0,30.0,15.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,85.17857142857143,38.57142857142858,69.10714285714286,32.14285714285714,NESW
8.0,41.0,35.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,22.70642201834863,84.63302752293579,88.76146788990826,28.89908256880734,ESWN
20.0,4.0,19.0,4.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,91.66666666666664,38.888888888888886,75.0,19.444444444444446,NESW
6.0,39.0,46.0,30.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,25.59880239520958,72.75449101796407,72.75449101796407,53.89221556886228,SEWN
14.0,7.0,38.0,9.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,0.0,60.0,18.75,95.625,50.625,ENWS
39.0,35.0,3.0,50.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,67.63803680981596,59.355828220858896,8.282208588957056,89.72392638036811,WNSE
83.0,89.0,98.0,65.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,59.96042216358838,57.58575197889182,61.14775725593668,46.30606860158311,ENSW
48.0,33.0,34.0,42.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,66.62621359223301,55.70388349514563,51.33495145631068,51.33495145631068,NSEW
49.0,18.0,12.0,45.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,80.15625,39.375,28.125,77.34375,NWSE
10.0,25.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,64.6551724137931,103.44827586206894,12.93103448275862,43.96551724137932,SNWE
28.0,0.0,24.0,11.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,77.88461538461537,32.45192307692307,69.23076923076924,45.43269230769232,NEWS
14.0,0.0,23.0,27.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,51.03092783505154,34.79381443298969,53.350515463917525,85.82474226804122,WENS
33.0,33.0,45.0,31.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,55.0531914893617,61.03723404255319,59.84042553191489,49.069148936170215,SENW
4.0,33.0,9.0,25.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,32.6923076923077,69.23076923076924,46.15384615384615,76.92307692307692,WSEN
25.0,31.0,11.0,14.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,77.4,70.19999999999999,34.2,43.2,NSWE
24.0,38.0,20.0,36.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,41.0377358490566,79.24528301886792,53.77358490566038,50.9433962264151,SEWN
30.0,22.0,48.0,31.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,53.15934065934066,33.37912087912088,81.5934065934066,56.86813186813187,EWNS
41.0,39.0,44.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,66.75824175824177,58.10439560439561,70.46703296703296,29.67032967032967,ENSW
15.0,50.0,36.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,32.14285714285714,104.46428571428572,78.75,9.642857142857144,SENW
29.0,7.0,35.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,80.82524271844659,21.84466019417476,104.85436893203884,17.475728155339805,ENSW
38.0,45.0,28.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,75.0,42.00000000000001,51.0,SNWE
23.0,27.0,11.0,37.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,57.55813953488372,52.325581395348834,24.41860465116279,90.69767441860463,WNSE
37.0,30.0,34.0,41.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,57.528409090909086,42.1875,60.08522727272727,65.19886363636364,WENS
10.0,28.0,38.0,38.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,42.85714285714285,50.51020408163265,65.81632653061224,65.81632653061224,EWSN
43.0,46.0,2.0,14.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,93.21428571428572,81.96428571428572,27.32142857142857,22.5,NSEW
35.0,7.0,33.0,28.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,80.93525179856115,32.37410071942446,53.41726618705036,58.273381294964025,NWES
20.0,35.0,17.0,47.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,40.17857142857143,69.10714285714286,40.17857142857143,75.53571428571428,WSNE
36.0,28.0,5.0,36.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,74.46043165467627,50.17985611510792,12.949640287769784,87.41007194244605,WNSE
66.0,96.0,73.0,78.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,52.979651162790695,64.75290697674419,56.25,51.01744186046511,SENW
41.0,9.0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,120.29702970297028,20.04950495049505,62.37623762376238,22.27722772277228,NEWS
25.0,5.0,38.0,7.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,76.7857142857143,17.857142857142858,85.71428571428572,44.64285714285714,ENWS
3.0,16.0,2.0,40.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,0.0,34.03361344537815,58.61344537815127,32.14285714285714,100.21008403361348,WSNE
10.0,36.0,37.0,43.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,34.05405405405405,59.59459459459459,57.16216216216216,74.18918918918918,WSEN
14.0,10.0,24.0,20.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,49.54128440366973,41.28440366972478,55.73394495412844,78.44036697247707,WENS
30.0,45.0,42.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,52.1523178807947,81.95364238410593,62.58278145695363,28.311258278145697,SENW
15.0,33.0,6.0,25.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,42.85714285714285,81.42857142857143,40.71428571428572,60.0,SWNE
20.0,22.0,19.0,14.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,62.50000000000001,62.50000000000001,42.85714285714285,57.14285714285714,NSWE
68.0,72.0,67.0,60.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,59.55882352941177,58.82352941176471,58.82352941176471,47.79411764705882,NSEW
18.0,42.0,18.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,25.47169811320755,59.433962264150935,50.9433962264151,89.15094339622642,WSEN
47.0,32.0,36.0,43.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,71.34146341463416,38.41463414634146,59.26829268292683,55.97560975609756,NEWS
26.0,1.0,29.0,43.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,54.375,11.25,60.0,99.375,WENS
10.0,20.0,35.0,32.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,23.21428571428571,35.714285714285715,76.7857142857143,89.28571428571428,WESN
33.0,4.0,24.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,74.3119266055046,39.22018348623853,66.05504587155964,45.41284403669725,NEWS
20.0,47.0,9.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,44.612068965517246,96.98275862068964,42.672413793103445,40.73275862068966,SNEW
47.0,1.0,6.0,10.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,118.90243902439023,16.46341463414634,38.41463414634146,51.21951219512195,NWES
44.0,27.0,40.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,74.52229299363057,42.99363057324841,64.49044585987261,42.99363057324841,NESW
26.0,36.0,13.0,15.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,59.30232558139535,94.18604651162792,22.67441860465116,48.83720930232558,SNWE
15.0,4.0,41.0,46.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,32.75316455696203,31.329113924050635,69.77848101265823,91.1392405063291,WENS
18.0,18.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,75.0,103.84615384615388,34.61538461538462,11.538461538461537,SNEW
19.0,16.0,44.0,28.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,51.06382978723404,25.53191489361702,82.9787234042553,65.42553191489361,EWNS
18.0,39.0,46.0,34.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,34.61538461538462,60.57692307692307,69.23076923076924,60.57692307692307,ESWN
35.0,25.0,50.0,32.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,57.44680851063829,35.90425531914894,75.39893617021278,56.25,ENWS
28.0,26.0,36.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,73.70689655172414,60.12931034482757,69.82758620689654,21.33620689655172,NESW
46.0,27.0,31.0,22.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,87.5,42.1875,48.43750000000001,46.875,NEWS
22.0,16.0,46.0,36.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,38.52739726027397,32.363013698630134,94.00684931506852,60.102739726027394,EWNS
24.0,50.0,42.0,48.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,30.375000000000007,61.875,64.12499999999999,68.625,WESN
20.0,32.0,22.0,12.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,64.56521739130436,78.26086956521739,48.91304347826087,33.26086956521739,SNEW
39.0,17.0,23.0,7.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,97.15909090909092,37.5,61.36363636363636,28.977272727272727,NESW
49.0,24.0,5.0,21.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,94.23076923076924,80.76923076923077,9.615384615384617,40.38461538461539,NSWE
34.0,11.0,44.0,49.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,56.829896907216494,22.0360824742268,71.90721649484534,74.22680412371135,WENS
43.0,46.0,2.0,14.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,93.21428571428572,81.96428571428572,27.32142857142857,22.5,NSEW
5.0,35.0,26.0,22.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,18.907563025210088,85.08403361344537,73.73949579831933,47.26890756302521,SEWN
33.0,29.0,8.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,78.44036697247707,80.50458715596329,26.834862385321102,39.22018348623853,SNWE
37.0,33.0,25.0,46.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,54.8780487804878,52.13414634146341,41.15853658536585,76.82926829268293,WNSE
25.0,36.0,11.0,25.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,66.66666666666667,73.33333333333336,43.333333333333336,41.66666666666666,SNEW
3.0,50.0,38.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,23.21428571428571,89.28571428571428,67.85714285714286,44.64285714285714,SEWN
36.0,33.0,38.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,60.90225563909774,81.203007518797,72.74436090225564,10.150375939849624,SENW
21.0,1.0,16.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,96.875,28.125,65.625,34.37500000000001,NEWS
41.0,46.0,0.0,44.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,72.05882352941177,72.05882352941177,4.411764705882353,76.47058823529413,WNSE
37.0,34.0,43.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,71.20253164556962,52.68987341772152,79.74683544303798,21.360759493670887,ENSW
45.0,3.0,5.0,46.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,86.39999999999999,14.4,41.4,82.8,NWES
15.0,17.0,34.0,25.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,42.45283018867925,57.311320754716974,72.1698113207547,53.066037735849065,ESWN
8.0,47.0,46.0,21.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,19.5,97.5,76.5,31.5,SEWN
8.0,42.0,27.0,31.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,30.98802395209581,80.83832335329342,60.628742514970064,52.54491017964072,SEWN
38.0,19.0,16.0,47.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,57.248520710059175,49.2603550295858,31.952662721893496,86.53846153846153,WNSE
46.0,20.0,39.0,17.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,78.75,42.1875,61.875,42.1875,NESW
3.0,6.0,16.0,15.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,22.88135593220339,72.45762711864404,61.01694915254237,68.64406779661017,SWEN
37.0,18.0,10.0,39.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,77.34375,32.34375,35.15625,80.15625,WNES
4.0,34.0,45.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,30.319148936170212,67.02127659574468,100.531914893617,27.12765957446808,ESNW
45.0,42.0,16.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,73.90510948905109,82.11678832116787,47.62773722627737,21.350364963503647,SNEW
0.0,0.0,10.0,23.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,39.52702702702703,85.13513513513514,100.33783783783784,WESN
37.0,41.0,32.0,44.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,57.92079207920792,65.71782178217822,52.35148514851485,49.009900990099005,SNEW
44.0,12.0,50.0,39.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,61.2565445026178,31.806282722513096,74.21465968586388,57.72251308900523,ENWS
7.0,35.0,41.0,49.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,0.0,26.47058823529412,54.144385026737964,67.37967914438502,77.00534759358288,WESN
50.0,27.0,49.0,30.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0,68.98584905660377,44.57547169811321,60.49528301886792,50.9433962264151,NEWS
50.0,11.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,96.6796875,45.703125,65.0390625,17.578125,NESW
47.0,42.0,49.0,10.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,78.48837209302326,54.94186046511628,68.02325581395348,23.54651162790698,NESW
48.0,12.0,44.0,27.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,79.57317073170731,16.46341463414634,74.08536585365854,54.8780487804878,NEWS
9.0,0.0,43.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,50.32894736842105,14.80263157894737,142.10526315789474,17.763157894736842,ENWS
20.0,29.0,33.0,30.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,34.271523178807946,70.03311258278146,56.622516556291394,64.0728476821192,SWEN
16.0,31.0,13.0,27.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,46.94244604316547,79.31654676258992,42.086330935251794,56.6546762589928,SWNE
11.0,38.0,35.0,39.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,20.689655172413797,72.41379310344827,68.5344827586207,63.36206896551723,SEWN
10.0,7.0,16.0,10.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,51.13636363636364,57.95454545454545,64.77272727272728,51.13636363636364,ESNW
2.0,25.0,47.0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,20.61068702290077,60.1145038167939,106.4885496183206,37.786259541984734,ESWN
1.0,6.0,34.0,49.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,30.75539568345324,30.75539568345324,84.17266187050359,79.31654676258992,EWNS
48.0,20.0,33.0,32.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,80.53977272727272,38.35227272727273,52.41477272727273,53.69318181818182,NWES
11.0,12.0,45.0,28.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,26.27737226277372,36.13138686131387,87.04379562043796,75.54744525547446,EWSN
0.0,4.0,25.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,8.737864077669903,76.45631067961163,139.80582524271844,WESN
22.0,43.0,20.0,48.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,36.37724550898204,61.97604790419162,37.72455089820359,88.92215568862275,WSEN
9.0,44.0,30.0,8.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,46.15384615384615,84.6153846153846,63.46153846153846,30.769230769230774,SENW
26.0,47.0,14.0,5.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,79.2,102.6,25.2,18.0,SNEW
31.0,7.0,18.0,47.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,68.02325581395348,29.65116279069768,45.34883720930232,81.97674418604652,WNES
17.0,42.0,27.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,42.93893129770992,94.46564885496184,63.54961832061069,24.04580152671756,SENW
49.0,27.0,31.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,98.33333333333334,45.0,51.66666666666667,30.0,NESW
20.0,44.0,7.0,33.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,45.91836734693878,79.59183673469389,26.02040816326531,73.46938775510202,SWNE
13.0,18.0,46.0,31.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,23.21428571428571,49.99999999999999,87.5,64.28571428571428,EWSN
6.0,40.0,27.0,46.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,32.53012048192771,65.06024096385542,40.66265060240964,86.74698795180723,WSEN
32.0,3.0,12.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,96.7741935483871,7.258064516129032,29.032258064516128,91.93548387096776,NWES
11.0,8.0,17.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,60.57692307692307,23.076923076923077,49.03846153846154,92.3076923076923,WNES
22.0,1.0,45.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,70.3125,14.0625,105.46875,35.15625,ENWS
32.0,43.0,43.0,22.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,61.47540983606558,71.31147540983608,59.01639344262296,33.19672131147541,SNEW
40.0,17.0,32.0,15.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,69.10714285714286,56.25,75.53571428571428,24.10714285714285,ENSW
22.0,10.0,13.0,44.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,49.7787610619469,49.7787610619469,31.85840707964601,93.58407079646015,WNSE
30.0,19.0,41.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,69.76744186046513,64.53488372093024,80.23255813953489,10.465116279069768,ENSW
3.0,47.0,37.0,38.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,23.96449704142012,79.88165680473372,53.25443786982248,67.89940828402365,SWEN
17.0,30.0,16.0,26.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,47.83464566929134,62.00787401574803,51.37795275590551,63.77952755905511,WSEN
10.0,50.0,10.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,48.491379310344826,96.98275862068964,54.31034482758621,25.21551724137931,SENW
38.0,15.0,8.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,83.86363636363636,61.36363636363636,36.81818181818182,42.95454545454546,NSWE
